source,source_slug,name,country,country_slug,league,logo_url,logo_source_url,source_page_url,attribution,usage_context
footylogos,tsv-schwaben-augsburg,TSV Schwaben Augsburg,Alemania,alemania,Regionalliga,/images/club-crests/alemania/tsv-schwaben-augsburg.webp,https://assets.footylogos.com/previews/tsv-schwaben-augsburg-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/tsv-schwaben-augsburg,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,tsv-steinbach-haiger,TSV Steinbach Haiger,Alemania,alemania,Regionalliga,/images/club-crests/alemania/tsv-steinbach-haiger.webp,https://assets.footylogos.com/previews/tsv-steinbach-haiger-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/tsv-steinbach-haiger,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,vfb-eichstatt,VfB Eichstätt,Alemania,alemania,Regionalliga,/images/club-crests/alemania/vfb-eichstatt.webp,https://assets.footylogos.com/previews/vfb-eichstatt-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/vfb-eichstatt,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,vfb-lubeck,VfB Lübeck,Alemania,alemania,Regionalliga,/images/club-crests/alemania/vfb-lubeck.webp,https://assets.footylogos.com/previews/vfb-lubeck-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/vfb-lubeck,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,vfb-oldenburg,VfB Oldenburg,Alemania,alemania,Regionalliga,/images/club-crests/alemania/vfb-oldenburg.webp,https://assets.footylogos.com/previews/vfb-oldenburg-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/vfb-oldenburg,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,viktoria-aschaffenburg,Viktoria Aschaffenburg,Alemania,alemania,Regionalliga,/images/club-crests/alemania/viktoria-aschaffenburg.webp,https://assets.footylogos.com/previews/viktoria-aschaffenburg-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/viktoria-aschaffenburg,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,vsg-altglienicke,VSG Altglienicke,Alemania,alemania,Regionalliga,/images/club-crests/alemania/vsg-altglienicke.webp,https://assets.footylogos.com/previews/vsg-altglienicke-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/vsg-altglienicke,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,wacker-burghausen,Wacker Burghausen,Alemania,alemania,Regionalliga,/images/club-crests/alemania/wacker-burghausen.webp,https://assets.footylogos.com/previews/wacker-burghausen-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/wacker-burghausen,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,wuppertaler-sv,Wuppertaler SV,Alemania,alemania,Regionalliga,/images/club-crests/alemania/wuppertaler-sv.webp,https://assets.footylogos.com/previews/wuppertaler-sv-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/wuppertaler-sv,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,zfc-meuselwitz,ZFC Meuselwitz,Alemania,alemania,Regionalliga,/images/club-crests/alemania/zfc-meuselwitz.webp,https://assets.footylogos.com/previews/zfc-meuselwitz-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/zfc-meuselwitz,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,atletic-club-descaldes,Atlètic Club d'Escaldes,Andorra,andorra,Primera Divisió (Andorra),/images/club-crests/andorra/atletic-club-descaldes.webp,https://assets.footylogos.com/previews/atletic-club-descaldes/atletic-club-descaldes-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/atletic-club-descaldes,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,cf-esperanca-dandorra,CF Esperança d'Andorra,Andorra,andorra,Primera Divisió (Andorra),/images/club-crests/andorra/cf-esperanca-dandorra.webp,https://assets.footylogos.com/previews/cf-esperanca-dandorra/cf-esperanca-dandorra-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/cf-esperanca-dandorra,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,club-esportiu-carroi,Club Esportiu Carroi,Andorra,andorra,Primera Divisió (Andorra),/images/club-crests/andorra/club-esportiu-carroi.webp,https://assets.footylogos.com/previews/club-esportiu-carroi/club-esportiu-carroi-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/club-esportiu-carroi,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fc-ordino,FC Ordino,Andorra,andorra,Primera Divisió (Andorra),/images/club-crests/andorra/fc-ordino.webp,https://assets.footylogos.com/previews/fc-ordino/fc-ordino-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fc-ordino,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fc-pas-de-la-casa,FC Pas de la Casa,Andorra,andorra,Primera Divisió (Andorra),/images/club-crests/andorra/fc-pas-de-la-casa.webp,https://assets.footylogos.com/previews/fc-pas-de-la-casa/fc-pas-de-la-casa-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fc-pas-de-la-casa,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fc-rangers,FC Ranger's,Andorra,andorra,Primera Divisió (Andorra),/images/club-crests/andorra/fc-rangers.webp,https://assets.footylogos.com/previews/fc-rangers/fc-rangers-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fc-rangers,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,fc-santa-coloma,FC Santa Coloma,Andorra,andorra,Primera Divisió (Andorra),/images/club-crests/andorra/fc-santa-coloma.webp,https://assets.footylogos.com/previews/fc-santa-coloma/fc-santa-coloma-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/fc-santa-coloma,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,inter-club-descaldes,Inter Club d'Escaldes,Andorra,andorra,Primera Divisió (Andorra),/images/club-crests/andorra/inter-club-descaldes.webp,https://assets.footylogos.com/previews/inter-club-descaldes/inter-club-descaldes-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/inter-club-descaldes,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,penya-encarnada-dandorra,Penya Encarnada d'Andorra,Andorra,andorra,Primera Divisió (Andorra),/images/club-crests/andorra/penya-encarnada-dandorra.webp,https://assets.footylogos.com/previews/penya-encarnada-dandorra/penya-encarnada-dandorra-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/penya-encarnada-dandorra,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,ue-santa-coloma,UE Santa Coloma,Andorra,andorra,Primera Divisió (Andorra),/images/club-crests/andorra/ue-santa-coloma.webp,https://assets.footylogos.com/previews/ue-santa-coloma/ue-santa-coloma-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/ue-santa-coloma,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-ahli,Al Ahli (الأهلي),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-ahli.webp,https://assets.footylogos.com/previews/al-ahli/al-ahli-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-ahli,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-ettifaq,Al Ettifaq (الاتفاق),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-ettifaq.webp,https://assets.footylogos.com/previews/al-ettifaq/al-ettifaq-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-ettifaq,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-fateh,Al Fateh (الفتح),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-fateh.webp,https://assets.footylogos.com/previews/al-fateh/al-fateh-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-fateh,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-fayha,Al Fayha (الفيحاء),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-fayha.webp,https://assets.footylogos.com/previews/al-fayha/al-fayha-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-fayha,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-hazem,Al Hazem,Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-hazem.webp,https://assets.footylogos.com/previews/al-hazem/al-hazem-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-hazem,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-hilal,Al Hilal (الهلال),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-hilal.webp,https://assets.footylogos.com/previews/al-hilal/al-hilal-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-hilal,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-ittihad,Al Ittihad (الاتحاد),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-ittihad.webp,https://assets.footylogos.com/previews/al-ittihad/al-ittihad-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-ittihad,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-khaleej,Al Khaleej (الخليج),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-khaleej.webp,https://assets.footylogos.com/previews/al-khaleej/al-khaleej-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-khaleej,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-kholood,Al Kholood (الخلود),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-kholood.webp,https://assets.footylogos.com/previews/al-kholood/al-kholood-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-kholood,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-najma,Al Najma,Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-najma.webp,https://assets.footylogos.com/previews/al-najma/al-najma-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-najma,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-nassr,Al Nassr (النصر),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-nassr.webp,https://assets.footylogos.com/previews/al-nassr/al-nassr-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-nassr,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-okhdood,Al Okhdood (الأخدود),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-okhdood.webp,https://assets.footylogos.com/previews/al-okhdood/al-okhdood-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-okhdood,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-qadsiah,Al Qadsiah (القادسية),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-qadsiah.webp,https://assets.footylogos.com/previews/al-qadsiah/al-qadsiah-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-qadsiah,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-riyadh,Al Riyadh (الرياض),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-riyadh.webp,https://assets.footylogos.com/previews/al-riyadh/al-riyadh-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-riyadh,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-shabab,Al Shabab (الشباب),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-shabab.webp,https://assets.footylogos.com/previews/al-shabab/al-shabab-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-shabab,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,al-taawoun,Al Taawoun (التعاون),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/al-taawoun.webp,https://assets.footylogos.com/previews/al-taawoun/al-taawoun-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/al-taawoun,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,damac,Damac (ضمك),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/damac.webp,https://assets.footylogos.com/previews/damac/damac-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/damac,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,neom-sc,Neom SC (نيوم),Arabia Saudita,arabia-saudita,Saudi Pro League,/images/club-crests/arabia-saudita/neom-sc.webp,https://assets.footylogos.com/previews/neom-sc/neom-sc-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/neom-sc,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,aso-chlef,ASO Chlef (جمعية الشلف),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/aso-chlef.webp,https://assets.footylogos.com/previews/aso-chlef/aso-chlef-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/aso-chlef,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,cr-belouizdad,CR Belouizdad (شباب بلوزداد),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/cr-belouizdad.webp,https://assets.footylogos.com/previews/cr-belouizdad/cr-belouizdad-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/cr-belouizdad,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,cs-constantine,CS Constantine (شباب قسنطينة),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/cs-constantine.webp,https://assets.footylogos.com/previews/cs-constantine/cs-constantine-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/cs-constantine,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,es-ben-aknoun,ES Ben Aknoun (نجم بن عكنون),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/es-ben-aknoun.webp,https://assets.footylogos.com/previews/es-ben-aknoun/es-ben-aknoun-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/es-ben-aknoun,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,es-mostaganem,ES Mostaganem (ترجي مستغانم),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/es-mostaganem.webp,https://assets.footylogos.com/previews/es-mostaganem/es-mostaganem-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/es-mostaganem,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,es-setif,ES Sétif (وفاق سطيف),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/es-setif.webp,https://assets.footylogos.com/previews/es-setif/es-setif-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/es-setif,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,js-kabylie,JS Kabylie (شبيبة القبائل),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/js-kabylie.webp,https://assets.footylogos.com/previews/js-kabylie/js-kabylie-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/js-kabylie,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,js-saoura,JS Saoura (شبيبة الساورة),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/js-saoura.webp,https://assets.footylogos.com/previews/js-saoura/js-saoura-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/js-saoura,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,mb-rouissat,MB Rouissat (مستقبل الرويسات),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/mb-rouissat.webp,https://assets.footylogos.com/previews/mb-rouissat/mb-rouissat-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/mb-rouissat,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,mc-alger,MC Alger (مولودية الجزائر),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/mc-alger.webp,https://assets.footylogos.com/previews/mc-alger/mc-alger-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/mc-alger,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,mc-el-bayadh,MC El-Bayadh (مولودية البيض),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/mc-el-bayadh.webp,https://assets.footylogos.com/previews/mc-el-bayadh/mc-el-bayadh-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/mc-el-bayadh,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,mc-oran,MC Oran (مولودية وهران),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/mc-oran.webp,https://assets.footylogos.com/previews/mc-oran/mc-oran-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/mc-oran,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,olympique-akbou,Olympique Akbou (أولمبيك أقبو),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/olympique-akbou.webp,https://assets.footylogos.com/previews/olympique-akbou/olympique-akbou-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/olympique-akbou,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,paradou-ac,Paradou AC (نادي بارادو),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/paradou-ac.webp,https://assets.footylogos.com/previews/paradou-ac/paradou-ac-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/paradou-ac,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,usm-alger,USM Alger (إتحاد الجزائر),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/usm-alger.webp,https://assets.footylogos.com/previews/usm-alger/usm-alger-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/usm-alger,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,usm-khenchela,USM Khenchela (اتحاد خنشلة),Argelia,argelia,Ligue 1 de Argelia,/images/club-crests/argelia/usm-khenchela.webp,https://assets.footylogos.com/previews/usm-khenchela/usm-khenchela-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/usm-khenchela,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,aldosivi,Aldosivi,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/aldosivi.webp,https://assets.footylogos.com/previews/aldosivi/aldosivi-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/aldosivi,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,argentinos-juniors,Argentinos Juniors,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/argentinos-juniors.webp,https://assets.footylogos.com/previews/argentinos-juniors/argentinos-juniors-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/argentinos-juniors,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,atletico-tucuman,Atlético Tucumán,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/atletico-tucuman.webp,https://assets.footylogos.com/previews/atletico-tucuman/atletico-tucuman-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/atletico-tucuman,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,banfield,Banfield,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/banfield.webp,https://assets.footylogos.com/previews/banfield/banfield-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/banfield,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,barracas-central,Barracas Central,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/barracas-central.webp,https://assets.footylogos.com/previews/barracas-central/barracas-central-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/barracas-central,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,belgrano,Belgrano,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/belgrano.webp,https://assets.footylogos.com/previews/belgrano/belgrano-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/belgrano,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,boca-juniors,Boca Juniors,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/boca-juniors.webp,https://assets.footylogos.com/previews/boca-juniors/boca-juniors-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/boca-juniors,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,central-cordoba-se,Central Córdoba (SE),Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/central-cordoba-se.webp,https://assets.footylogos.com/previews/central-cordoba-se/central-cordoba-se-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/central-cordoba-se,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,atletico-platense,Club Atlético Platense,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/atletico-platense.webp,https://assets.footylogos.com/previews/atletico-platense/atletico-platense-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/atletico-platense,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,defensa-y-justicia,Defensa y Justicia,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/defensa-y-justicia.webp,https://assets.footylogos.com/previews/defensa-y-justicia/defensa-y-justicia-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/defensa-y-justicia,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,deportivo-riestra,Deportivo Riestra,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/deportivo-riestra.webp,https://assets.footylogos.com/previews/deportivo-riestra/deportivo-riestra-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/deportivo-riestra,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,estudiantes-de-la-plata,Estudiantes de La Plata,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/estudiantes-de-la-plata.webp,https://assets.footylogos.com/previews/estudiantes-de-la-plata/estudiantes-de-la-plata-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/estudiantes-de-la-plata,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,estudiantes-de-rio-cuarto,Estudiantes de Rio Cuarto,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/estudiantes-de-rio-cuarto.webp,https://assets.footylogos.com/previews/estudiantes-de-rio-cuarto/estudiantes-de-rio-cuarto-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/estudiantes-de-rio-cuarto,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,gimnasia-y-esgrima,Gimnasia y Esgrima,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/gimnasia-y-esgrima.webp,https://assets.footylogos.com/previews/gimnasia-y-esgrima/gimnasia-y-esgrima-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/gimnasia-y-esgrima,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,gimnasia-y-esgrima-lp,Gimnasia y Esgrima (LP),Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/gimnasia-y-esgrima-lp.webp,https://assets.footylogos.com/previews/gimnasia-y-esgrima-lp/gimnasia-y-esgrima-lp-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/gimnasia-y-esgrima-lp,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,huracan,Huracán,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/huracan.webp,https://assets.footylogos.com/previews/huracan/huracan-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/huracan,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,independiente,Independiente,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/independiente.webp,https://assets.footylogos.com/previews/independiente/independiente-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/independiente,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,independiente-rivadavia,Independiente Rivadavia,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/independiente-rivadavia.webp,https://assets.footylogos.com/previews/independiente-rivadavia/independiente-rivadavia-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/independiente-rivadavia,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,instituto-cordoba,Instituto Córdoba,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/instituto-cordoba.webp,https://assets.footylogos.com/previews/instituto-cordoba/instituto-cordoba-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/instituto-cordoba,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,lanus,Lanús,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/lanus.webp,https://assets.footylogos.com/previews/lanus/lanus-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/lanus,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
footylogos,newells-old-boys,Newell's Old Boys,Argentina,argentina,Liga Profesional (Argentina),/images/club-crests/argentina/newells-old-boys.webp,https://assets.footylogos.com/previews/newells-old-boys/newells-old-boys-logo-footylogos-320.webp,https://www.footylogos.com/es/logos/newells-old-boys,Escudos obtenidos de FootyLogos.com; marcas de sus respectivos propietarios.,identification/editorial/reference
